time,values
1636216200000,1.13
1636217100000,1.1316000000000002
1636218000000,1.13435
1636218900000,1.13685
1636219800000,1.13415
1636220700000,1.13355
1636221600000,1.1347
1636222500000,1.13405
1636223400000,1.13415
1636224300000,1.1327500000000001
1636225200000,1.1369
1636226100000,1.1418
1636227000000,1.1421000000000001
1636227900000,1.14555
1636228800000,1.14725
1636229700000,1.1453
1636230600000,1.1469
1636231500000,1.1459
1636232400000,1.14635
1636233300000,1.1484999999999999
1636234200000,1.1492
1636235100000,1.1486999999999998
1636236000000,1.1494
1636236900000,1.14935
1636237800000,1.1491500000000001
1636238700000,1.1499
1636239600000,1.14885
1636240500000,1.1484999999999999
1636241400000,1.14865
1636242300000,1.1496499999999998
1636243200000,1.14955
1636244100000,1.14805
1636245000000,1.14675
1636245900000,1.15095
1636246800000,1.157
1636247700000,1.1589
1636248600000,1.1562000000000001
1636249500000,1.1556000000000002
1636250400000,1.1547
1636251300000,1.153
1636252200000,1.1533
1636253100000,1.1532499999999999
1636254000000,1.1528999999999998
1636254900000,1.15185
1636255800000,1.1522999999999999
1636256700000,1.1531
1636257600000,1.15455
1636258500000,1.1526999999999998
1636259400000,1.1527
1636260300000,1.1534
1636261200000,1.1541000000000001
1636262100000,1.15495
1636263000000,1.1583
1636263900000,1.16835
1636264800000,1.16825
1636265700000,1.1743000000000001
1636266600000,1.17415
1636267500000,1.17145
1636268400000,1.17295
1636269300000,1.17035
1636270200000,1.17095
1636271100000,1.167
1636272000000,1.1687500000000002
1636272900000,1.1688
1636273800000,1.16855
1636274700000,1.16785
1636275600000,1.1633499999999999
1636276500000,1.1645
1636277400000,1.16685
1636278300000,1.1720000000000002
1636279200000,1.1738
1636280100000,1.17325
1636281000000,1.17105
1636281900000,1.1684999999999999
1636282800000,1.16905
1636283700000,1.16905
1636284600000,1.1686999999999999
1636285500000,1.1784
1636286400000,1.1852
1636287300000,1.1835
1636288200000,1.18995
1636289100000,1.1877
1636290000000,1.1849
1636290900000,1.1887500000000002
1636291800000,1.1908500000000002
1636292700000,1.1902
1636293600000,1.1951
1636294500000,1.2052999999999998
1636295400000,1.21275
1636296300000,1.21385
1636297200000,1.21625
1636298100000,1.2119499999999999
1636299000000,1.2099
1636299900000,1.2133500000000002
1636300800000,1.2154500000000001
1636301700000,1.2133500000000002
1636302600000,1.21285
1636303500000,1.2134999999999998
1636304400000,1.2130999999999998
1636305300000,1.21785
1636306200000,1.2226499999999998
1636307100000,1.2130999999999998
1636308000000,1.21065
1636308900000,1.21695
1636309800000,1.22125
1636310700000,1.22425
1636311600000,1.2271999999999998
1636312500000,1.2300499999999999
1636313400000,1.2308
1636314300000,1.22495
1636315200000,1.2178499999999999
1636316100000,1.2173500000000002
1636317000000,1.21815
1636317900000,1.2177
1636318800000,1.2175
1636319700000,1.22305
1636320600000,1.2244
1636321500000,1.22305
1636322400000,1.2203
1636323300000,1.2140499999999999
1636324200000,1.21275
1636325100000,1.2134
1636326000000,1.2155
1636326900000,1.21725
1636327800000,1.21625
1636328700000,1.21645
1636329600000,1.2251
1636330500000,1.2471999999999999
1636331400000,1.2621
1636332300000,1.2644000000000002
1636333200000,1.2579500000000001
1636334100000,1.2548
1636335000000,1.252
1636335900000,1.2555
1636336800000,1.26255
1636337700000,1.26465
1636338600000,1.2581
1636339500000,1.2582499999999999
1636340400000,1.26
1636341300000,1.25725
1636342200000,1.2535500000000002
1636343100000,1.2559
1636344000000,1.26475
1636344900000,1.2706499999999998
1636345800000,1.2701
1636346700000,1.27705
1636347600000,1.28365
1636348500000,1.2897500000000002
1636349400000,1.28815
1636350300000,1.2821
1636351200000,1.27765
1636352100000,1.2799
1636353000000,1.2877
1636353900000,1.2845
1636354800000,1.28195
1636355700000,1.28355
1636356600000,1.2756
1636357500000,1.27835
1636358400000,1.28185
1636359300000,1.28045
1636360200000,1.26565
1636361100000,1.26295
1636362000000,1.26565
1636362900000,1.26155
1636363800000,1.2584499999999998
1636364700000,1.25795
1636365600000,1.26455
1636366500000,1.262
1636367400000,1.26255
1636368300000,1.25745
1636369200000,1.25915
1636370100000,1.26315
1636371000000,1.26105
1636371900000,1.2610999999999999
1636372800000,1.2600500000000001
1636373700000,1.259
1636374600000,1.26095
1636375500000,1.2584
1636376400000,1.25965
1636377300000,1.2575500000000002
1636378200000,1.251
1636379100000,1.2432
1636380000000,1.2444
1636380900000,1.2465000000000002
1636381800000,1.2442000000000002
1636382700000,1.2456
1636383600000,1.2503
1636384500000,1.2517999999999998
1636385400000,1.25965
1636386300000,1.2595999999999998
1636387200000,1.2576
1636388100000,1.2497500000000001
1636389000000,1.2485
1636389900000,1.2512
1636390800000,1.2531500000000002
1636391700000,1.24935
1636392600000,1.25365
1636393500000,1.2557
1636394400000,1.25875
1636395300000,1.26055
1636396200000,1.26205
1636397100000,1.26255
1636398000000,1.2608000000000001
1636398900000,1.25675
1636399800000,1.25575
1636400700000,1.25235
1636401600000,1.2509000000000001
1636402500000,1.2568000000000001
1636403400000,1.2538
1636404300000,1.25645
1636405200000,1.2609
1636406100000,1.26925
1636407000000,1.2716
1636407900000,1.26795
1636408800000,1.2655500000000002
1636409700000,1.26725
1636410600000,1.2719
1636411500000,1.2760500000000001
1636412400000,1.2759
1636413300000,1.2827000000000002
1636414200000,1.2876500000000002
1636415100000,1.2863
1636416000000,1.2772000000000001
1636416900000,1.27635
1636417800000,1.2799
1636418700000,1.2786499999999998
1636419600000,1.26765
1636420500000,1.25995
1636421400000,1.26255
1636422300000,1.26665
1636423200000,1.2661
1636424100000,1.2701500000000001
1636425000000,1.2681
1636425900000,1.26985
1636426800000,1.27435
1636427700000,1.27335
1636428600000,1.2736
1636429500000,1.2751000000000001
1636430400000,1.27545
1636431300000,1.27095
1636432200000,1.27195
1636433100000,1.26725
1636434000000,1.2690000000000001
1636434900000,1.26995
1636435800000,1.2744499999999999
1636436700000,1.27595
1636437600000,1.2723
1636438500000,1.26945
1636439400000,1.2702499999999999
1636440300000,1.26585
1636441200000,1.267
1636442100000,1.2645499999999998
1636443000000,1.25705
1636443900000,1.2492
1636444800000,1.2501
1636445700000,1.25305
1636446600000,1.2578
1636447500000,1.2622
1636448400000,1.2643499999999999
1636449300000,1.2664
1636450200000,1.26295
1636451100000,1.25925
1636452000000,1.2615
1636452900000,1.26075
1636453800000,1.2617
1636454700000,1.263
1636455600000,1.25905
1636456500000,1.25805
1636457400000,1.2416
1636458300000,1.2406000000000001
1636459200000,1.2373500000000002
1636460100000,1.23845
1636461000000,1.24805
1636461900000,1.2482
1636462800000,1.2494
1636463700000,1.25085
1636464600000,1.2485
1636465500000,1.2475
1636466400000,1.2462
1636467300000,1.24185
1636468200000,1.25285
1636469100000,1.2629000000000001
1636470000000,1.24295
1636470900000,1.256
1636471800000,1.2529
1636472700000,1.2484
1636473600000,1.24705
1636474500000,1.2471999999999999
1636475400000,1.2553999999999998
1636476300000,1.25515
1636477200000,1.2490999999999999
1636478100000,1.24895
1636479000000,1.256
1636479900000,1.2622499999999999
1636480800000,1.26165
1636481700000,1.2588
1636482600000,1.2570999999999999
1636483500000,1.2541000000000002
1636484400000,1.2464
1636485300000,1.2437
1636486200000,1.24895
1636487100000,1.2542
1636488000000,1.25385
1636488900000,1.25645
1636489800000,1.2641
1636490700000,1.26495
1636491600000,1.2647499999999998
1636492500000,1.26255
1636493400000,1.2599
1636494300000,1.2633999999999999
1636495200000,1.2610000000000001
1636496100000,1.2570999999999999
1636497000000,1.2555
1636497900000,1.26335
1636498800000,1.26715
1636499700000,1.2678500000000001
1636500600000,1.26215
1636501500000,1.25945
1636502400000,1.25805
1636503300000,1.2570000000000001
1636504200000,1.2456
1636505100000,1.2390500000000002
1636506000000,1.24255
1636506900000,1.24625
1636507800000,1.2471
1636508700000,1.2417500000000001
1636509600000,1.2433999999999998
1636510500000,1.2438500000000001
1636511400000,1.24335
1636512300000,1.2417500000000001
1636513200000,1.23855
1636514100000,1.2325
1636515000000,1.2323499999999998
1636515900000,1.2293
1636516800000,1.2248
1636517700000,1.22735
1636518600000,1.2342499999999998
1636519500000,1.2374
1636520400000,1.2346
1636521300000,1.23415
1636522200000,1.2328000000000001
1636523100000,1.2309
1636524000000,1.2298499999999999
1636524900000,1.2323
1636525800000,1.2327
1636526700000,1.2341
1636527600000,1.2330999999999999
1636528500000,1.2368000000000001
1636529400000,1.24135
1636530300000,1.23925
1636531200000,1.24075
1636532100000,1.24515
1636533000000,1.2445
1636533900000,1.2419
1636534800000,1.24265
1636535700000,1.2394
1636536600000,1.2407499999999998
1636537500000,1.23855
1636538400000,1.2359499999999999
1636539300000,1.2397
1636540200000,1.24345
1636541100000,1.24405
1636542000000,1.2439
1636542900000,1.24535
1636543800000,1.2441499999999999
1636544700000,1.24435
1636545600000,1.2515
1636546500000,1.25895
1636547400000,1.2736
1636548300000,1.2734
1636549200000,1.28545
1636550100000,1.3101
1636551000000,1.3183
1636551900000,1.3218999999999999
1636552800000,1.3167
1636553700000,1.3253
1636554600000,1.3216999999999999
1636555500000,1.31895
1636556400000,1.3183500000000001
1636557300000,1.3112499999999998
1636558200000,1.31165
1636559100000,1.31785
1636560000000,1.325
1636560900000,1.32835
1636561800000,1.32735
1636562700000,1.3233000000000001
1636563600000,1.3250000000000002
1636564500000,1.3346
1636565400000,1.3401
1636566300000,1.3332000000000002
1636567200000,1.3268
1636568100000,1.3219500000000002
1636569000000,1.3216
1636569900000,1.31525
1636570800000,1.3180999999999998
1636571700000,1.3182
1636572600000,1.3102
1636573500000,1.2905
1636574400000,1.27005
1636575300000,1.27405
1636576200000,1.27265
1636577100000,1.2386
1636578000000,1.2404
1636578900000,1.1764000000000001
1636579800000,1.19495
1636580700000,1.1905999999999999
1636581600000,1.1880000000000002
1636582500000,1.19655
1636583400000,1.20085
1636584300000,1.19515
1636585200000,1.19455
1636586100000,1.18655
1636587000000,1.178
1636587900000,1.1865999999999999
1636588800000,1.18685
1636589700000,1.1877
1636590600000,1.18925
1636591500000,1.19465
1636592400000,1.2008999999999999
1636593300000,1.1947
1636594200000,1.19015
1636595100000,1.19255
1636596000000,1.1858499999999998
1636596900000,1.1812
1636597800000,1.1804999999999999
1636598700000,1.18695
1636599600000,1.1912500000000001
1636600500000,1.1958
1636601400000,1.1961499999999998
1636602300000,1.1999
1636603200000,1.1989999999999998
1636604100000,1.19855
1636605000000,1.20045
1636605900000,1.2016499999999999
1636606800000,1.20935
1636607700000,1.21805
1636608600000,1.21855
1636609500000,1.2195
1636610400000,1.22055
1636611300000,1.2172
1636612200000,1.22295
1636613100000,1.23115
1636614000000,1.2386
1636614900000,1.2475
1636615800000,1.24255
1636616700000,1.2453
1636617600000,1.24075
1636618500000,1.2325499999999998
1636619400000,1.2273
1636620300000,1.2363
1636621200000,1.23785
1636622100000,1.238
1636623000000,1.2429000000000001
1636623900000,1.24245
1636624800000,1.2393
1636625700000,1.2334
1636626600000,1.23265
1636627500000,1.2328000000000001
1636628400000,1.2277
1636629300000,1.2319499999999999
1636630200000,1.2325
1636631100000,1.2289500000000002
1636632000000,1.2261000000000002
1636632900000,1.2206
1636633800000,1.21765
1636634700000,1.2196500000000001
1636635600000,1.2196500000000001
1636636500000,1.21255
1636637400000,1.208
1636638300000,1.2101
1636639200000,1.2057
1636640100000,1.2029
1636641000000,1.21125
1636641900000,1.2202
1636642800000,1.2147000000000001
1636643700000,1.2146
1636644600000,1.2088
1636645500000,1.21095
1636646400000,1.2134999999999998
1636647300000,1.2143000000000002
1636648200000,1.2187999999999999
1636649100000,1.21765
1636650000000,1.2175
1636650900000,1.21465
1636651800000,1.2113
1636652700000,1.20885
1636653600000,1.20945
1636654500000,1.2046999999999999
1636655400000,1.2008999999999999
1636656300000,1.20515
1636657200000,1.20855
1636658100000,1.2107
1636659000000,1.214
1636659900000,1.21495
1636660800000,1.2172
1636661700000,1.21445
1636662600000,1.21145
1636663500000,1.2128999999999999
1636664400000,1.21065
1636665300000,1.21415
1636666200000,1.21295
1636667100000,1.2156
1636668000000,1.2139
1636668900000,1.22255
1636669800000,1.22905
1636670700000,1.2285499999999998
1636671600000,1.22675
1636672500000,1.22635
1636673400000,1.2201
1636674300000,1.2163499999999998
1636675200000,1.21585
1636676100000,1.2242000000000002
1636677000000,1.2263000000000002
1636677900000,1.22495
1636678800000,1.216
1636679700000,1.2053
1636680600000,1.2179
1636681500000,1.22315
1636682400000,1.22645
1636683300000,1.2296999999999998
1636684200000,1.2251500000000002
1636685100000,1.22495
1636686000000,1.2180499999999999
1636686900000,1.2135
1636687800000,1.2096
1636688700000,1.21125
1636689600000,1.2137
1636690500000,1.2132
1636691400000,1.2157
1636692300000,1.21645
1636693200000,1.2157
1636694100000,1.2127500000000002
1636695000000,1.2119499999999999
1636695900000,1.2074
1636696800000,1.2043
1636697700000,1.2044
1636698600000,1.20925
1636699500000,1.20475
1636700400000,1.1991999999999998
1636701300000,1.19615
1636702200000,1.19935
1636703100000,1.19865
1636704000000,1.1990500000000002
1636704900000,1.20305
1636705800000,1.2060499999999998
1636706700000,1.20855
1636707600000,1.206
1636708500000,1.19415
1636709400000,1.18125
1636710300000,1.17425
1636711200000,1.16885
1636712100000,1.1751999999999998
1636713000000,1.1752
1636713900000,1.1695
1636714800000,1.1667999999999998
1636715700000,1.1718000000000002
1636716600000,1.1740499999999998
1636717500000,1.1678000000000002
1636718400000,1.1711
1636719300000,1.17985
1636720200000,1.1763
1636721100000,1.1741
1636722000000,1.1738
1636722900000,1.169
1636723800000,1.1750500000000001
1636724700000,1.1785
1636725600000,1.1791
1636726500000,1.1782
1636727400000,1.1767
1636728300000,1.175
1636729200000,1.1717499999999998
1636730100000,1.1679
1636731000000,1.1698
1636731900000,1.1734
1636732800000,1.17005
1636733700000,1.17165
1636734600000,1.1602
1636735500000,1.1648
1636736400000,1.1729
1636737300000,1.1718
1636738200000,1.1752500000000001
1636739100000,1.1773
1636740000000,1.18545
1636740900000,1.1905000000000001
1636741800000,1.1875499999999999
1636742700000,1.1849
1636743600000,1.18425
1636744500000,1.17945
1636745400000,1.18035
1636746300000,1.1814
1636747200000,1.1868
1636748100000,1.18985
1636749000000,1.18865
1636749900000,1.196
1636750800000,1.19775
1636751700000,1.1982499999999998
1636752600000,1.1957499999999999
1636753500000,1.19205
1636754400000,1.19285
1636755300000,1.1915499999999999
1636756200000,1.1931
1636757100000,1.1882000000000001
1636758000000,1.1901
1636758900000,1.18995
1636759800000,1.1881
1636760700000,1.1899
1636761600000,1.19275
1636762500000,1.19465
1636763400000,1.1940499999999998
1636764300000,1.1898499999999999
1636765200000,1.18855
1636766100000,1.1858
1636767000000,1.1827999999999999
1636767900000,1.18125
1636768800000,1.1795
1636769700000,1.1799499999999998
1636770600000,1.1824
1636771500000,1.1801
1636772400000,1.1787
1636773300000,1.1808
1636774200000,1.178
1636775100000,1.1784
1636776000000,1.1779
1636776900000,1.17515
1636777800000,1.1766
1636778700000,1.177
1636779600000,1.1740499999999998
1636780500000,1.1753
1636781400000,1.1726
1636782300000,1.1745
