time,values
1635885900000,216.6
1635886800000,214.55
1635887700000,214.37
1635888600000,215.10000000000002
1635889500000,214.465
1635890400000,213.185
1635891300000,213.835
1635892200000,214.76
1635893100000,215.16500000000002
1635894000000,214.265
1635894900000,214.185
1635895800000,216.945
1635896700000,220.435
1635897600000,220.57999999999998
1635898500000,217.65
1635899400000,219.01999999999998
1635900300000,221.495
1635901200000,223.615
1635902100000,226.10000000000002
1635903000000,228.41
1635903900000,227.82999999999998
1635904800000,226.295
1635905700000,228.48
1635906600000,227.58999999999997
1635907500000,227.04500000000002
1635908400000,226.76999999999998
1635909300000,227.195
1635910200000,229.77499999999998
1635911100000,229.74
1635912000000,228.15499999999997
1635912900000,226.68
1635913800000,226.995
1635914700000,225.505
1635915600000,225.615
1635916500000,227.41500000000002
1635917400000,227.91
1635918300000,228.73000000000002
1635919200000,228.125
1635920100000,228.605
1635921000000,229.7
1635921900000,228.10500000000002
1635922800000,227.685
1635923700000,228.17000000000002
1635924600000,229.49
1635925500000,230.95
1635926400000,230.87
1635927300000,228.845
1635928200000,228.58999999999997
1635929100000,228.515
1635930000000,227.53
1635930900000,228.38
1635931800000,230.115
1635932700000,232.505
1635933600000,233.495
1635934500000,234.20499999999998
1635935400000,233.56
1635936300000,232.9
1635937200000,230.695
1635938100000,229.8
1635939000000,231.865
1635939900000,232.39499999999998
1635940800000,230.31
1635941700000,229.26
1635942600000,227.44
1635943500000,225.73000000000002
1635944400000,227.255
1635945300000,228.09
1635946200000,226.195
1635947100000,224.9
1635948000000,225.17
1635948900000,226.94
1635949800000,226.405
1635950700000,225.98000000000002
1635951600000,225.10500000000002
1635952500000,225.325
1635953400000,226.1
1635954300000,225.16500000000002
1635955200000,226.21499999999997
1635956100000,226.23
1635957000000,225.935
1635957900000,223.13
1635958800000,223.165
1635959700000,224.86
1635960600000,225.445
1635961500000,225.245
1635962400000,225.77499999999998
1635963300000,230.16
1635964200000,232.615
1635965100000,235.25
1635966000000,236.405
1635966900000,235.785
1635967800000,235.385
1635968700000,235.45
1635969600000,236.69
1635970500000,239.01
1635971400000,239.26999999999998
1635972300000,239.075
1635973200000,241.405
1635974100000,244.015
1635975000000,244.11
1635975900000,240.23000000000002
1635976800000,240.07999999999998
1635977700000,239.825
1635978600000,241.37
1635979500000,242.49
1635980400000,242.36
1635981300000,244.47
1635982200000,242.66500000000002
1635983100000,241.58499999999998
1635984000000,241.675
1635984900000,240.625
1635985800000,242.79000000000002
1635986700000,244.70499999999998
1635987600000,245.865
1635988500000,244.02
1635989400000,244.57
1635990300000,244.10500000000002
1635991200000,242.44
1635992100000,242.04500000000002
1635993000000,241.04500000000002
1635993900000,241.38
1635994800000,241.505
1635995700000,239.41
1635996600000,239.305
1635997500000,238.685
1635998400000,239.265
1635999300000,240.69
1636000200000,241.61
1636001100000,241.95
1636002000000,241.43
1636002900000,240.89999999999998
1636003800000,239.535
1636004700000,237.24
1636005600000,237.2
1636006500000,238.29000000000002
1636007400000,238.83999999999997
1636008300000,241.235
1636009200000,242.84
1636010100000,241.39499999999998
1636011000000,240.46
1636011900000,238.01999999999998
1636012800000,239.88
1636013700000,241.34
1636014600000,239.325
1636015500000,238.575
1636016400000,238.515
1636017300000,239.32
1636018200000,238.315
1636019100000,238.89499999999998
1636020000000,239.125
1636020900000,238.825
1636021800000,239.1
1636022700000,241.53
1636023600000,242.265
1636024500000,242.83999999999997
1636025400000,240.175
1636026300000,238.555
1636027200000,239.39499999999998
1636028100000,240.69
1636029000000,241.235
1636029900000,241.0
1636030800000,240.07
1636031700000,239.59
1636032600000,239.88
1636033500000,241.52499999999998
1636034400000,243.58999999999997
1636035300000,242.275
1636036200000,243.985
1636037100000,243.61
1636038000000,240.945
1636038900000,238.44
1636039800000,241.025
1636040700000,239.0
1636041600000,236.8
1636042500000,239.82999999999998
1636043400000,239.485
1636044300000,241.87
1636045200000,241.14
1636046100000,239.565
1636047000000,239.14499999999998
1636047900000,237.85500000000002
1636048800000,238.57999999999998
1636049700000,240.47
1636050600000,240.695
1636051500000,239.16
1636052400000,239.07
1636053300000,239.725
1636054200000,240.62
1636055100000,240.62
1636056000000,239.745
1636056900000,241.865
1636057800000,243.535
1636058700000,245.99
1636059600000,246.935
1636060500000,246.54
1636061400000,246.85
1636062300000,247.91000000000003
1636063200000,247.185
1636064100000,247.905
1636065000000,249.275
1636065900000,248.525
1636066800000,247.70499999999998
1636067700000,248.95499999999998
1636068600000,248.3
1636069500000,247.225
1636070400000,247.53
1636071300000,245.595
1636072200000,243.95999999999998
1636073100000,242.345
1636074000000,242.055
1636074900000,242.57999999999998
1636075800000,242.59
1636076700000,244.055
1636077600000,243.28
1636078500000,242.69
1636079400000,242.765
1636080300000,242.38
1636081200000,242.20499999999998
1636082100000,243.065
1636083000000,242.81
1636083900000,242.08999999999997
1636084800000,243.09
1636085700000,242.0
1636086600000,242.365
1636087500000,241.60500000000002
1636088400000,241.415
1636089300000,241.265
1636090200000,242.22
1636091100000,242.59
1636092000000,242.935
1636092900000,243.41500000000002
1636093800000,242.465
1636094700000,242.435
1636095600000,243.025
1636096500000,243.865
1636097400000,243.605
1636098300000,243.065
1636099200000,242.77499999999998
1636100100000,242.9
1636101000000,243.07
1636101900000,243.135
1636102800000,242.985
1636103700000,241.985
1636104600000,240.94
1636105500000,240.39999999999998
1636106400000,240.715
1636107300000,239.435
1636108200000,239.005
1636109100000,237.99
1636110000000,237.89
1636110900000,237.2
1636111800000,237.94
1636112700000,237.48000000000002
1636113600000,237.10000000000002
1636114500000,237.05
1636115400000,236.215
1636116300000,236.555
1636117200000,237.95999999999998
1636118100000,237.785
1636119000000,237.565
1636119900000,237.7
1636120800000,237.03
1636121700000,236.20999999999998
1636122600000,234.265
1636123500000,232.54500000000002
1636124400000,231.805
1636125300000,232.39
1636126200000,233.39999999999998
1636127100000,232.62
1636128000000,233.935
1636128900000,233.315
1636129800000,234.345
1636130700000,234.935
1636131600000,235.56
1636132500000,235.09
1636133400000,234.94
1636134300000,235.45499999999998
1636135200000,237.135
1636136100000,237.42000000000002
1636137000000,236.92000000000002
1636137900000,236.835
1636138800000,236.67000000000002
1636139700000,236.19
1636140600000,234.805
1636141500000,235.115
1636142400000,235.36
1636143300000,234.015
1636144200000,232.39
1636145100000,232.98000000000002
1636146000000,233.695
1636146900000,234.84
1636147800000,235.27499999999998
1636148700000,235.1
1636149600000,235.45499999999998
1636150500000,236.68
1636151400000,237.0
1636152300000,237.015
1636153200000,236.035
1636154100000,236.24
1636155000000,237.28
1636155900000,236.67000000000002
1636156800000,235.46499999999997
1636157700000,236.26
1636158600000,238.07999999999998
1636159500000,239.92000000000002
1636160400000,240.51
1636161300000,239.28
1636162200000,240.20499999999998
1636163100000,239.38
1636164000000,239.29500000000002
1636164900000,239.055
1636165800000,238.735
1636166700000,239.29
1636167600000,238.825
1636168500000,239.4
1636169400000,239.66500000000002
1636170300000,239.60000000000002
1636171200000,240.89
1636172100000,242.065
1636173000000,243.375
1636173900000,243.04000000000002
1636174800000,244.0
1636175700000,244.23
1636176600000,244.18
1636177500000,244.635
1636178400000,245.49
1636179300000,245.4
1636180200000,246.20999999999998
1636181100000,246.83499999999998
1636182000000,246.64
1636182900000,243.64499999999998
1636183800000,242.78
1636184700000,244.51999999999998
1636185600000,246.655
1636186500000,248.005
1636187400000,248.715
1636188300000,246.94
1636189200000,247.355
1636190100000,247.33499999999998
1636191000000,246.70999999999998
1636191900000,246.305
1636192800000,246.84
1636193700000,246.7
1636194600000,245.175
1636195500000,243.45
1636196400000,241.22
1636197300000,243.2
1636198200000,243.165
1636199100000,242.17000000000002
1636200000000,241.69
1636200900000,240.16
1636201800000,242.14499999999998
1636202700000,241.45999999999998
1636203600000,243.26999999999998
1636204500000,243.495
1636205400000,243.32999999999998
1636206300000,243.195
1636207200000,242.51
1636208100000,242.515
1636209000000,244.005
1636209900000,245.83
1636210800000,246.32
1636211700000,249.29
1636212600000,252.8
1636213500000,252.505
1636214400000,253.425
1636215300000,251.48000000000002
1636216200000,249.98000000000002
1636217100000,249.51
1636218000000,250.64
1636218900000,252.775
1636219800000,252.49
1636220700000,252.48
1636221600000,252.435
1636222500000,252.41500000000002
1636223400000,251.43
1636224300000,251.265
1636225200000,252.125
1636226100000,251.775
1636227000000,252.7
1636227900000,254.035
1636228800000,254.585
1636229700000,254.42000000000002
1636230600000,252.57
1636231500000,253.065
1636232400000,253.635
1636233300000,255.305
1636234200000,258.255
1636235100000,258.215
1636236000000,256.985
1636236900000,256.53499999999997
1636237800000,257.01
1636238700000,256.47
1636239600000,256.84000000000003
1636240500000,257.37
1636241400000,258.28999999999996
1636242300000,258.255
1636243200000,257.165
1636244100000,255.255
1636245000000,254.09
1636245900000,253.42000000000002
1636246800000,254.63
1636247700000,254.825
1636248600000,253.29500000000002
1636249500000,252.69
1636250400000,252.385
1636251300000,252.14
1636252200000,252.865
1636253100000,252.865
1636254000000,253.735
1636254900000,252.71
1636255800000,253.285
1636256700000,254.19
1636257600000,253.76999999999998
1636258500000,253.04500000000002
1636259400000,253.29
1636260300000,254.38
1636261200000,255.16500000000002
1636262100000,255.26
1636263000000,256.79499999999996
1636263900000,256.935
1636264800000,257.065
1636265700000,257.9
1636266600000,257.75
1636267500000,256.38
1636268400000,254.845
1636269300000,254.64499999999998
1636270200000,254.885
1636271100000,253.91500000000002
1636272000000,253.055
1636272900000,251.70999999999998
1636273800000,251.725
1636274700000,251.025
1636275600000,250.93
1636276500000,250.82999999999998
1636277400000,251.3
1636278300000,252.67000000000002
1636279200000,252.195
1636280100000,251.94
1636281000000,251.12
1636281900000,251.57
1636282800000,251.175
1636283700000,251.175
1636284600000,251.925
1636285500000,252.20999999999998
1636286400000,252.51999999999998
1636287300000,252.685
1636288200000,253.88
1636289100000,252.97
1636290000000,253.01
1636290900000,252.92
1636291800000,252.5
1636292700000,251.685
1636293600000,251.315
1636294500000,251.7
1636295400000,251.82999999999998
1636296300000,251.16
1636297200000,251.585
1636298100000,252.32999999999998
1636299000000,252.365
1636299900000,252.43
1636300800000,252.29500000000002
1636301700000,252.66500000000002
1636302600000,252.70999999999998
1636303500000,251.995
1636304400000,251.07
1636305300000,250.54000000000002
1636306200000,250.16500000000002
1636307100000,250.945
1636308000000,250.585
1636308900000,249.19
1636309800000,249.58499999999998
1636310700000,250.115
1636311600000,249.07999999999998
1636312500000,249.515
1636313400000,249.315
1636314300000,247.84
1636315200000,246.60500000000002
1636316100000,247.515
1636317000000,247.87
1636317900000,248.76999999999998
1636318800000,248.435
1636319700000,247.77499999999998
1636320600000,247.63
1636321500000,247.39499999999998
1636322400000,248.0
1636323300000,249.405
1636324200000,249.64999999999998
1636325100000,249.585
1636326000000,249.715
1636326900000,250.055
1636327800000,249.735
1636328700000,249.435
1636329600000,248.86
1636330500000,245.665
1636331400000,245.18
1636332300000,248.275
1636333200000,246.32
1636334100000,244.94
1636335000000,242.60000000000002
1636335900000,241.8
1636336800000,241.60000000000002
1636337700000,243.32
1636338600000,243.91000000000003
1636339500000,244.425
1636340400000,245.18
1636341300000,246.825
1636342200000,247.785
1636343100000,248.72
1636344000000,247.435
1636344900000,247.70499999999998
1636345800000,247.505
1636346700000,247.835
1636347600000,247.55
1636348500000,246.97
1636349400000,247.175
1636350300000,248.31
1636351200000,247.09
1636352100000,246.60500000000002
1636353000000,245.325
1636353900000,244.575
1636354800000,245.14
1636355700000,244.88
1636356600000,244.92000000000002
1636357500000,245.58499999999998
1636358400000,246.815
1636359300000,245.065
1636360200000,243.9
1636361100000,243.81
1636362000000,243.755
1636362900000,243.10000000000002
1636363800000,243.47
1636364700000,244.155
1636365600000,244.645
1636366500000,245.31
1636367400000,245.1
1636368300000,244.46
1636369200000,243.54
1636370100000,243.03
1636371000000,243.31
1636371900000,243.45499999999998
1636372800000,243.445
1636373700000,243.64
1636374600000,243.72
1636375500000,243.925
1636376400000,244.82
1636377300000,245.27999999999997
1636378200000,244.815
1636379100000,243.755
1636380000000,244.305
1636380900000,244.69
1636381800000,243.48000000000002
1636382700000,243.535
1636383600000,244.45499999999998
1636384500000,244.055
1636385400000,246.10500000000002
1636386300000,247.465
1636387200000,250.03
1636388100000,251.47500000000002
1636389000000,250.60000000000002
1636389900000,248.805
1636390800000,248.68
1636391700000,247.67000000000002
1636392600000,248.64499999999998
1636393500000,249.485
1636394400000,249.14499999999998
1636395300000,248.64999999999998
1636396200000,249.12
1636397100000,249.36
1636398000000,249.505
1636398900000,248.53
1636399800000,247.065
1636400700000,246.29000000000002
1636401600000,245.70499999999998
1636402500000,245.16500000000002
1636403400000,242.925
1636404300000,245.035
1636405200000,245.875
1636406100000,246.87
1636407000000,246.69
1636407900000,247.195
1636408800000,246.79500000000002
1636409700000,245.245
1636410600000,245.67000000000002
1636411500000,246.01
1636412400000,246.68
1636413300000,247.365
1636414200000,248.72
1636415100000,248.875
1636416000000,250.595
1636416900000,251.26999999999998
1636417800000,249.675
1636418700000,249.72
1636419600000,248.64999999999998
1636420500000,248.97
1636421400000,249.20499999999998
1636422300000,249.29500000000002
1636423200000,248.06
1636424100000,247.765
1636425000000,246.76999999999998
1636425900000,246.73000000000002
1636426800000,247.235
1636427700000,247.20499999999998
1636428600000,246.90499999999997
1636429500000,246.84
1636430400000,247.005
1636431300000,246.865
1636432200000,247.08499999999998
1636433100000,246.09
1636434000000,245.61
1636434900000,246.18
1636435800000,246.265
1636436700000,245.99
1636437600000,245.51999999999998
1636438500000,245.7
1636439400000,245.75
1636440300000,246.02999999999997
1636441200000,247.20499999999998
1636442100000,247.685
1636443000000,247.2
1636443900000,246.46
1636444800000,245.95499999999998
1636445700000,245.715
1636446600000,246.215
1636447500000,246.815
1636448400000,247.035
1636449300000,247.2
1636450200000,247.115
1636451100000,246.945
1636452000000,247.95499999999998
1636452900000,248.195
1636453800000,247.795
1636454700000,247.435
1636455600000,247.055
1636456500000,246.345
1636457400000,245.5
1636458300000,245.555
1636459200000,245.28
1636460100000,244.49
1636461000000,245.015
1636461900000,244.52499999999998
1636462800000,244.61
1636463700000,244.72
1636464600000,244.84
1636465500000,245.485
1636466400000,245.545
1636467300000,244.91000000000003
1636468200000,245.17000000000002
1636469100000,244.45999999999998
1636470000000,240.64
1636470900000,241.45
1636471800000,241.44
1636472700000,241.065
1636473600000,239.635
1636474500000,239.335
1636475400000,240.33499999999998
1636476300000,240.75
1636477200000,239.405
1636478100000,239.89499999999998
1636479000000,241.305
1636479900000,242.32
1636480800000,242.765
1636481700000,242.42000000000002
1636482600000,241.73000000000002
1636483500000,240.69
1636484400000,239.70999999999998
1636485300000,239.61
1636486200000,240.36
1636487100000,240.765
1636488000000,239.71499999999997
1636488900000,240.405
1636489800000,241.45
1636490700000,241.815
1636491600000,241.57
1636492500000,240.70999999999998
1636493400000,240.45999999999998
1636494300000,241.135
1636495200000,241.555
1636496100000,240.865
1636497000000,239.985
1636497900000,240.08499999999998
1636498800000,240.385
1636499700000,240.57999999999998
1636500600000,239.615
1636501500000,239.255
1636502400000,239.775
1636503300000,240.58999999999997
1636504200000,239.445
1636505100000,237.365
1636506000000,238.24
1636506900000,239.18
1636507800000,240.07999999999998
1636508700000,239.635
1636509600000,240.365
1636510500000,240.345
1636511400000,239.745
1636512300000,239.575
1636513200000,239.79500000000002
1636514100000,238.365
1636515000000,237.635
1636515900000,236.675
1636516800000,236.01999999999998
1636517700000,236.29500000000002
1636518600000,237.405
1636519500000,238.01999999999998
1636520400000,237.575
1636521300000,237.57999999999998
1636522200000,237.78500000000003
1636523100000,237.815
1636524000000,238.445
1636524900000,239.38
1636525800000,239.19
1636526700000,239.945
1636527600000,241.985
1636528500000,242.325
1636529400000,242.35
1636530300000,241.345
1636531200000,241.13
1636532100000,241.485
1636533000000,242.265
1636533900000,241.65
1636534800000,241.315
1636535700000,241.2
1636536600000,241.885
1636537500000,241.8
1636538400000,242.115
1636539300000,242.53
1636540200000,242.59
1636541100000,242.71
1636542000000,243.16500000000002
1636542900000,242.875
1636543800000,241.975
1636544700000,241.375
1636545600000,240.83
1636546500000,240.29
1636547400000,239.25
1636548300000,238.14
1636549200000,237.375
1636550100000,237.78500000000003
1636551000000,238.57
1636551900000,240.54500000000002
1636552800000,241.735
1636553700000,243.035
1636554600000,242.26999999999998
1636555500000,242.27499999999998
1636556400000,243.48000000000002
1636557300000,245.53
1636558200000,247.01999999999998
1636559100000,245.575
1636560000000,245.22500000000002
1636560900000,244.755
1636561800000,244.57
1636562700000,244.225
1636563600000,243.375
1636564500000,242.60500000000002
1636565400000,243.73000000000002
1636566300000,242.93
1636567200000,242.39
1636568100000,241.41
1636569000000,241.555
1636569900000,240.81
1636570800000,241.38
1636571700000,241.14499999999998
1636572600000,239.875
1636573500000,237.88
1636574400000,235.70499999999998
1636575300000,237.42000000000002
1636576200000,235.54500000000002
1636577100000,230.58499999999998
1636578000000,230.095
1636578900000,223.70499999999998
1636579800000,228.755
1636580700000,229.365
1636581600000,229.225
1636582500000,230.445
1636583400000,231.52
1636584300000,232.72
1636585200000,232.805
1636586100000,231.305
1636587000000,231.14499999999998
1636587900000,232.255
1636588800000,232.285
1636589700000,231.01
1636590600000,231.255
1636591500000,232.935
1636592400000,235.355
1636593300000,235.17000000000002
1636594200000,236.26
1636595100000,237.16500000000002
1636596000000,235.635
1636596900000,235.445
1636597800000,235.09
1636598700000,236.625
1636599600000,236.525
1636600500000,237.575
1636601400000,236.825
1636602300000,237.87
1636603200000,238.78
1636604100000,238.485
1636605000000,238.72500000000002
1636605900000,239.345
1636606800000,240.935
1636607700000,241.22500000000002
1636608600000,241.59
1636609500000,241.70999999999998
1636610400000,243.28500000000003
1636611300000,243.275
1636612200000,245.05
1636613100000,245.095
1636614000000,245.19
1636614900000,245.195
1636615800000,245.48000000000002
1636616700000,245.22
1636617600000,244.51999999999998
1636618500000,243.065
1636619400000,242.215
1636620300000,243.99
1636621200000,244.065
1636622100000,244.11
1636623000000,243.97500000000002
1636623900000,242.95499999999998
1636624800000,242.86
1636625700000,242.61
1636626600000,242.3
1636627500000,242.3
1636628400000,241.79500000000002
1636629300000,241.985
1636630200000,241.305
1636631100000,240.68
1636632000000,239.96
1636632900000,239.29500000000002
1636633800000,238.635
1636634700000,239.8
1636635600000,240.565
1636636500000,240.62
1636637400000,241.44
1636638300000,242.325
1636639200000,240.45999999999998
1636640100000,239.255
1636641000000,239.915
1636641900000,240.735
1636642800000,240.66
1636643700000,238.85
1636644600000,238.115
1636645500000,238.785
1636646400000,238.87
1636647300000,238.81
1636648200000,239.635
1636649100000,239.89
1636650000000,239.73
1636650900000,239.135
1636651800000,238.555
1636652700000,238.48000000000002
1636653600000,237.21
1636654500000,236.38
1636655400000,235.86
1636656300000,236.72
1636657200000,237.14499999999998
1636658100000,237.25
1636659000000,237.45
1636659900000,237.42000000000002
1636660800000,237.935
1636661700000,236.875
1636662600000,235.575
1636663500000,235.875
1636664400000,235.51999999999998
1636665300000,235.72500000000002
1636666200000,235.83
1636667100000,236.315
1636668000000,235.69
1636668900000,235.515
1636669800000,235.68
1636670700000,236.27499999999998
1636671600000,236.05
1636672500000,235.98
1636673400000,234.9
1636674300000,234.39499999999998
1636675200000,234.3
1636676100000,234.775
1636677000000,235.655
1636677900000,235.48000000000002
1636678800000,234.155
1636679700000,232.78
1636680600000,235.245
1636681500000,236.59
1636682400000,237.62
1636683300000,238.125
1636684200000,236.64499999999998
1636685100000,237.26
1636686000000,235.83499999999998
1636686900000,235.215
1636687800000,233.255
1636688700000,231.235
1636689600000,232.45499999999998
1636690500000,233.36
1636691400000,233.255
1636692300000,234.175
1636693200000,233.84
1636694100000,233.075
1636695000000,231.83499999999998
1636695900000,230.825
1636696800000,229.66
1636697700000,229.63
1636698600000,230.03
1636699500000,228.99
1636700400000,228.175
1636701300000,228.51999999999998
1636702200000,228.715
1636703100000,228.03
1636704000000,228.675
1636704900000,229.85
1636705800000,230.33499999999998
1636706700000,231.09
1636707600000,230.785
1636708500000,229.08499999999998
1636709400000,227.65
1636710300000,227.33499999999998
1636711200000,226.255
1636712100000,226.47
1636713000000,226.915
1636713900000,225.97500000000002
1636714800000,226.315
1636715700000,227.16
1636716600000,226.995
1636717500000,225.64499999999998
1636718400000,225.95499999999998
1636719300000,227.69
1636720200000,227.15
1636721100000,227.54500000000002
1636722000000,227.805
1636722900000,226.52
1636723800000,227.625
1636724700000,227.89499999999998
1636725600000,227.895
1636726500000,226.87
1636727400000,226.38
1636728300000,226.07
1636729200000,225.425
1636730100000,223.625
1636731000000,222.43
1636731900000,223.3
1636732800000,222.785
1636733700000,223.3
1636734600000,222.19
1636735500000,223.91500000000002
1636736400000,226.37
1636737300000,226.97
1636738200000,227.71
1636739100000,229.22
1636740000000,230.87
1636740900000,231.39499999999998
1636741800000,230.60500000000002
1636742700000,229.095
1636743600000,229.51999999999998
1636744500000,228.845
1636745400000,228.77499999999998
1636746300000,228.97
1636747200000,230.3
1636748100000,230.67000000000002
1636749000000,231.075
1636749900000,230.985
1636750800000,232.245
1636751700000,232.33499999999998
1636752600000,231.91
1636753500000,231.005
1636754400000,230.495
1636755300000,229.43
1636756200000,228.945
1636757100000,228.66500000000002
1636758000000,229.015
1636758900000,228.73000000000002
1636759800000,228.84
1636760700000,228.615
1636761600000,230.505
1636762500000,231.75
1636763400000,231.845
1636764300000,231.34
1636765200000,230.805
1636766100000,229.70999999999998
1636767000000,228.41
1636767900000,227.16
1636768800000,226.795
1636769700000,227.12
1636770600000,227.875
1636771500000,227.18
1636772400000,226.36
1636773300000,226.82
1636774200000,226.32
1636775100000,226.115
1636776000000,225.765
1636776900000,225.385
1636777800000,226.25
1636778700000,226.475
1636779600000,226.055
1636780500000,226.675
1636781400000,226.43
1636782300000,226.43
1636783200000,226.45499999999998
1636784100000,226.06
1636785000000,226.20999999999998
1636785900000,226.68
1636786800000,226.785
1636787700000,226.805
1636788600000,226.14
1636789500000,226.73
1636790400000,227.68
1636791300000,228.21499999999997
1636792200000,227.105
1636793100000,226.42000000000002
1636794000000,226.035
1636794900000,225.775
1636795800000,225.97
1636796700000,225.55
1636797600000,225.91500000000002
1636798500000,226.36
1636799400000,226.155
1636800300000,226.71499999999997
1636801200000,226.95
1636802100000,227.08999999999997
1636803000000,226.82
1636803900000,226.86
1636804800000,227.47500000000002
1636805700000,227.16000000000003
1636806600000,226.93
1636807500000,227.405
1636808400000,228.525
1636809300000,229.14
1636810200000,229.6
1636811100000,230.945
1636812000000,232.895
1636812900000,233.075
1636813800000,234.04500000000002
1636814700000,234.25
1636815600000,235.615
1636816500000,235.61
1636817400000,235.83999999999997
1636818300000,233.83499999999998
1636819200000,234.425
1636820100000,235.27499999999998
1636821000000,236.475
1636821900000,236.935
1636822800000,236.66500000000002
1636823700000,237.155
1636824600000,238.38
1636825500000,238.345
1636826400000,237.76
1636827300000,236.615
1636828200000,235.325
1636829100000,235.2
1636830000000,235.715
1636830900000,236.31
1636831800000,236.81
1636832700000,237.135
1636833600000,237.8
1636834500000,238.29000000000002
1636835400000,238.31
1636836300000,239.54000000000002
1636837200000,239.72
1636838100000,240.655
1636839000000,241.12
1636839900000,240.32
1636840800000,239.335
1636841700000,239.525
1636842600000,239.36
1636843500000,239.265
1636844400000,239.75
1636845300000,239.24
1636846200000,239.505
1636847100000,240.885
1636848000000,240.26
1636848900000,239.74
1636849800000,239.81
1636850700000,239.605
1636851600000,238.91000000000003
1636852500000,238.03
1636853400000,237.1
1636854300000,238.03
1636855200000,238.52
1636856100000,238.495
1636857000000,238.10500000000002
1636857900000,237.945
1636858800000,238.62
1636859700000,238.065
1636860600000,237.905
1636861500000,237.375
1636862400000,237.58499999999998
1636863300000,238.225
1636864200000,237.97000000000003
1636865100000,237.45499999999998
1636866000000,237.265
1636866900000,237.01
1636867800000,236.695
1636868700000,236.975
1636869600000,237.335
1636870500000,236.925
1636871400000,236.45499999999998
