time,values
1635940800000,62988.0
1635941700000,62817.854999999996
1635942600000,62600.22
1635943500000,62394.925
1635944400000,62521.015
1635945300000,62435.505000000005
1635946200000,62221.0
1635947100000,61869.255000000005
1635948000000,61791.81
1635948900000,61963.104999999996
1635949800000,61892.75
1635950700000,61974.805
1635951600000,61837.345
1635952500000,61932.91499999999
1635953400000,61996.08
1635954300000,62076.744999999995
1635955200000,62345.265
1635956100000,62398.725
1635957000000,62248.86
1635957900000,62116.595
1635958800000,62153.275
1635959700000,62420.705
1635960600000,62542.884999999995
1635961500000,62421.305
1635962400000,61543.42
1635963300000,62335.44
1635964200000,62472.03
1635965100000,62993.634999999995
1635966000000,63201.5
1635966900000,62996.91
1635967800000,62942.625
1635968700000,62889.3
1635969600000,62890.94
1635970500000,62851.805
1635971400000,62767.475000000006
1635972300000,62763.125
1635973200000,62798.275
1635974100000,62887.744999999995
1635975000000,63043.1
1635975900000,63062.45
1635976800000,63034.55
1635977700000,62883.33500000001
1635978600000,62824.91
1635979500000,62729.585
1635980400000,62835.82
1635981300000,62843.89
1635982200000,62972.465
1635983100000,62962.09
1635984000000,62944.354999999996
1635984900000,63006.795
1635985800000,62928.009999999995
1635986700000,62786.755
1635987600000,62660.1
1635988500000,62455.255000000005
1635989400000,62416.2
1635990300000,62394.600000000006
1635991200000,62329.005000000005
1635992100000,62425.11
1635993000000,62396.48
1635993900000,62479.655
1635994800000,62519.425
1635995700000,62378.18
1635996600000,62420.545
1635997500000,62417.235
1635998400000,62541.619999999995
1635999300000,62649.22
1636000200000,62697.244999999995
1636001100000,62725.369999999995
1636002000000,62671.005000000005
1636002900000,62624.775
1636003800000,62473.8
1636004700000,62379.665
1636005600000,62395.020000000004
1636006500000,62462.92
1636007400000,62492.115
1636008300000,62400.0
1636009200000,62485.56
1636010100000,62354.350000000006
1636011000000,62281.595
1636011900000,62047.42
1636012800000,61846.645000000004
1636013700000,62110.64
1636014600000,61858.35
1636015500000,61675.009999999995
1636016400000,61436.225
1636017300000,61594.18
1636018200000,61539.785
1636019100000,61703.44
1636020000000,61769.505000000005
1636020900000,61759.115000000005
1636021800000,61705.06
1636022700000,61852.925
1636023600000,61896.735
1636024500000,61827.61
1636025400000,61509.82000000001
1636026300000,61360.869999999995
1636027200000,61468.994999999995
1636028100000,61596.990000000005
1636029000000,61593.06
1636029900000,61742.82
1636030800000,61907.185
1636031700000,61801.835
1636032600000,61725.08
1636033500000,61906.619999999995
1636034400000,62227.835
1636035300000,62156.9
1636036200000,62013.765
1636037100000,61822.09
